date,sku,brand,segment,category,channel,region,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold
2024-12-19,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Single,4.24,0,2,137,167,12
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-Central,Carton,7.1,0,2,142,205,7
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-North,Carton,3.6,0,1,190,216,17
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-South,Multipack,5.74,0,4,191,174,12
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-Central,Single,5.55,0,5,223,206,14
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-North,Single,5.98,1,1,168,153,30
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-South,Single,7.4,0,2,129,191,10
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-Central,Single,7.84,1,5,182,169,29
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-North,Multipack,8.37,0,5,165,162,19
2024-12-19,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-South,Multipack,8.81,0,5,232,235,8
2024-12-19,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-Central,Carton,6.42,0,1,197,177,20
2024-12-19,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-North,Multipack,2.92,0,5,221,203,24
2024-12-19,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-South,Multipack,1.95,0,5,141,202,14
2024-12-19,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-Central,Carton,3.26,1,1,123,180,21
2024-12-19,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,7.22,0,2,101,113,10
2024-12-19,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-South,Carton,2.96,0,1,103,149,8
2024-12-19,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Carton,6.89,0,4,177,171,16
2024-12-19,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Multipack,8.77,0,1,203,186,48
2024-12-19,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-Central,Carton,4.57,0,4,201,273,23
2024-12-19,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-North,Carton,2.01,0,2,158,144,12
2024-12-19,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-South,Carton,5.9,0,4,247,234,31
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-North,Carton,4.95,1,1,195,188,36
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-South,Single,5.62,0,2,174,198,16
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-Central,Carton,6.48,0,3,153,149,12
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-North,Carton,7.48,1,4,252,228,31
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-South,Single,1.82,0,4,115,181,12
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Single,6.4,1,2,126,191,21
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Single,6.22,0,1,193,186,12
2024-12-19,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Multipack,6.5,0,4,56,73,3
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Carton,3.34,1,2,167,167,30
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,4.11,1,4,133,205,19
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Multipack,4.37,0,1,200,213,12
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,1.54,0,2,152,150,10
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,5.83,0,4,124,164,11
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Multipack,4.92,0,5,167,206,13
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,5.26,1,5,168,157,26
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,3.89,0,2,180,197,11
2024-12-19,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Carton,7.72,0,1,130,119,6
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-North,Carton,2.04,0,1,202,209,23
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-South,Single,6.73,0,1,137,162,23
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-Central,Carton,3.94,0,4,171,157,27
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-North,Multipack,8.28,0,3,234,206,31
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-South,Single,7.73,0,4,195,184,18
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-Central,Carton,1.51,0,1,184,183,16
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-North,Multipack,7.31,0,3,84,133,8
2024-12-19,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-South,Carton,8.28,0,4,132,217,12
2024-12-19,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-North,Single,5.15,0,3,116,177,11
2024-12-19,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-South,Multipack,6.4,0,1,124,183,6
2024-12-19,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-Central,Multipack,2.2,0,3,150,153,8
2024-12-19,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Carton,5.42,0,1,200,258,15
2024-12-19,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,8.16,0,4,91,91,6
2024-12-19,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-North,Single,5.28,0,2,77,98,4
2024-12-19,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,2.95,1,2,107,151,24
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-Central,Carton,3.58,0,1,218,224,15
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-North,Carton,5.6,0,5,142,182,16
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-Central,Single,6.39,0,1,139,164,14
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-North,Carton,5.02,1,2,76,111,8
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-South,Single,1.99,0,1,162,178,13
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Single,7.51,0,3,217,227,20
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Multipack,3.66,1,4,166,237,26
2024-12-19,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Multipack,3.88,0,5,147,163,16
2024-12-19,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-Central,Single,4.27,0,3,180,187,21
2024-12-19,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-North,Multipack,6.15,0,4,148,125,14
2024-12-19,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-South,Multipack,2.09,0,5,137,214,11
2024-12-19,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-Central,Carton,5.41,0,4,230,204,22
2024-12-19,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-North,Multipack,2.64,0,4,140,165,11
2024-12-19,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-South,Single,3.97,0,2,128,197,11
2024-12-19,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-South,Multipack,5.44,0,1,62,69,5
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-Central,Single,3.94,0,2,0,180,0
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-North,Carton,4.69,1,1,272,233,47
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-South,Multipack,6.19,0,3,219,239,15
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-Central,Single,3.19,0,2,128,156,11
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-North,Carton,8.41,0,3,157,155,14
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-South,Carton,7.67,0,1,124,195,11
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-North,Carton,2.9,1,5,149,223,16
2024-12-19,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,4.65,1,1,173,145,21
2024-12-19,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-Central,Single,5.54,0,3,144,176,15
2024-12-19,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-North,Multipack,1.99,1,2,111,116,20
2024-12-19,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-Central,Single,3.58,0,5,113,182,10
2024-12-19,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-South,Single,2.76,1,5,216,197,28
2024-12-19,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Single,2.57,0,2,129,181,9
2024-12-19,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Single,6.75,0,1,99,118,7
2024-12-19,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Multipack,6.54,0,3,167,253,12
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-Central,Carton,4.64,0,2,148,131,14
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-North,Single,1.84,1,3,155,192,16
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-Central,Carton,7.85,0,5,291,244,19
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-North,Multipack,8.75,0,5,149,127,9
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-South,Multipack,5.07,0,1,86,138,7
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,E-commerce,PL-Central,Single,8.13,1,2,103,139,12
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,E-commerce,PL-North,Single,8.78,0,2,257,251,18
2024-12-19,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,E-commerce,PL-South,Multipack,3.81,0,3,198,178,14
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Retail,PL-Central,Single,8.41,0,3,188,183,12
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Retail,PL-North,Multipack,8.82,0,3,151,194,10
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Retail,PL-South,Carton,6.31,0,4,116,139,13
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Discount,PL-Central,Single,6.42,1,3,0,238,0
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,7.68,0,4,127,210,11
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Discount,PL-South,Single,4.34,0,1,115,163,11
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Carton,2.79,1,3,156,182,20
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Multipack,8.24,1,3,119,151,20
2024-12-19,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Single,7.06,0,3,165,147,7
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-Central,Multipack,6.55,0,4,95,158,12
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-North,Multipack,6.41,1,2,257,250,60
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-South,Single,4.71,0,3,133,162,12
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-Central,Carton,4.67,0,5,196,232,33
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-South,Multipack,5.28,0,2,150,196,22
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-Central,Carton,1.78,0,2,133,170,15
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-North,Multipack,6.76,0,2,221,200,26
2024-12-19,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-South,Multipack,5.42,1,5,0,184,0
2024-12-19,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Retail,PL-North,Carton,4.04,0,1,220,236,21
2024-12-19,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Retail,PL-South,Multipack,4.92,0,3,111,131,9
2024-12-19,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-Central,Single,7.04,0,4,174,238,14
2024-12-19,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-North,Carton,2.91,1,3,152,190,26
2024-12-19,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-South,Single,7.47,0,3,207,182,20
2024-12-19,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Multipack,6.42,1,3,202,176,43
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Multipack,6.46,1,2,127,171,23
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Single,8.84,0,4,128,207,14
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-South,Carton,5.23,0,5,222,193,31
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-Central,Single,4.75,1,2,129,125,23
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-North,Multipack,8.67,0,2,159,170,23
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-South,Single,8.6,0,4,119,187,18
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-North,Single,6.15,0,3,277,243,37
2024-12-19,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-South,Multipack,3.16,0,1,262,245,41
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-Central,Multipack,3.2,0,1,142,182,9
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-North,Single,2.96,0,5,105,130,7
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-South,Multipack,5.81,0,2,207,177,21
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-Central,Carton,6.51,0,4,118,135,9
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-North,Carton,3.99,0,1,100,109,6
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-South,Carton,4.85,0,3,136,217,15
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Multipack,2.94,1,2,122,196,16
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Multipack,4.19,0,2,178,160,15
2024-12-19,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Carton,5.06,0,3,172,225,19
2024-12-19,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-Central,Single,2.77,0,5,147,235,14
2024-12-19,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Single,3.15,0,1,128,190,11
2024-12-19,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Multipack,8.83,1,5,159,164,42
2024-12-19,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Carton,5.35,1,4,209,221,45
2024-12-19,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Multipack,2.69,1,4,173,201,35
2024-12-19,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Multipack,2.12,1,1,119,198,22
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-Central,Multipack,2.74,0,3,112,147,6
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-North,Multipack,2.52,0,3,128,149,13
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-Central,Multipack,3.9,1,4,186,159,25
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-North,Single,7.1,0,1,103,158,10
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-South,Multipack,3.48,0,3,194,208,19
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Carton,7.86,0,3,117,155,12
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Single,2.03,0,3,191,187,22
2024-12-19,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Multipack,1.84,0,4,107,158,9
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-Central,Multipack,4.63,0,3,214,241,14
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-South,Multipack,7.92,0,5,133,184,8
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-Central,Single,4.08,0,4,118,192,9
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-North,Multipack,7.36,0,1,126,189,5
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-South,Multipack,1.62,0,1,159,185,12
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-Central,Multipack,3.67,0,5,206,244,9
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-North,Single,6.82,0,1,150,151,7
2024-12-19,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-South,Carton,2.44,0,5,123,166,6
2024-12-19,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-Central,Carton,4.61,0,4,209,175,12
2024-12-19,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-South,Single,3.52,0,3,161,158,13
2024-12-19,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-Central,Single,4.82,0,3,172,146,13
2024-12-19,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-North,Multipack,8.87,0,2,200,193,9
2024-12-19,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Multipack,4.96,1,1,211,184,30
2024-12-19,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Single,2.72,0,1,165,140,9
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-Central,Single,1.8,0,3,120,140,12
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-North,Multipack,4.08,1,2,161,148,29
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-South,Multipack,5.51,0,3,200,211,11
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-Central,Single,2.3,1,1,77,99,14
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-North,Carton,1.52,0,1,190,200,17
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-South,Carton,8.8,0,1,99,165,7
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,4.16,1,2,121,173,22
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,8.76,1,1,135,154,16
2024-12-19,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,1.61,0,1,0,167,0
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-Central,Single,6.73,1,1,293,247,54
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-North,Carton,2.33,0,4,94,109,6
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-South,Single,6.31,0,5,213,216,19
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-Central,Single,3.46,1,1,237,275,30
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-North,Carton,5.1,0,2,155,187,12
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-South,Carton,7.71,0,3,151,208,15
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Single,1.83,0,5,200,206,17
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Carton,7.1,0,5,172,208,15
2024-12-19,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Single,5.66,0,1,198,223,14
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-Central,Carton,7.45,0,3,196,195,30
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-North,Single,7.15,0,4,192,167,26
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-South,Single,6.56,0,2,120,154,10
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-Central,Carton,4.28,0,3,103,141,12
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-North,Single,7.93,1,2,126,198,37
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-South,Single,8.23,0,3,128,209,18
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-Central,Multipack,8.79,0,4,153,151,18
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-North,Carton,3.56,0,4,173,181,26
2024-12-19,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-South,Multipack,8.61,1,3,67,76,18
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,6.64,0,4,248,214,29
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,8.33,0,1,193,221,18
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,7.05,0,5,148,132,12
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,1.79,0,3,128,166,13
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,8.77,0,5,160,189,16
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Single,6.05,0,2,109,113,9
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,3.02,0,1,63,106,4
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,4.48,0,3,211,206,15
2024-12-19,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Single,1.52,0,1,135,220,16
2024-12-19,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-North,Multipack,5.63,0,5,153,171,18
2024-12-19,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-Central,Multipack,2.69,0,5,132,196,7
2024-12-19,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-North,Multipack,5.75,0,4,193,171,13
2024-12-19,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-South,Single,7.09,0,5,134,160,7
2024-12-19,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-Central,Multipack,8.72,0,3,146,200,6
2024-12-19,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-North,Multipack,5.21,0,2,73,114,7
2024-12-19,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-South,Single,2.4,0,3,185,232,10
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-Central,Carton,6.68,0,4,184,189,14
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Multipack,4.22,0,5,227,235,22
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Multipack,7.81,1,3,206,243,40
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Multipack,5.3,0,5,122,140,14
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Single,6.12,0,3,145,174,14
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Multipack,2.64,0,1,171,173,16
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Multipack,2.52,0,3,136,175,14
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Single,6.44,1,2,207,212,31
2024-12-19,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Single,7.92,0,3,143,143,13
2024-12-19,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-Central,Carton,5.04,0,1,191,186,13
2024-12-19,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-South,Single,8.71,0,4,141,201,13
2024-12-19,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-Central,Single,5.79,0,4,134,173,12
2024-12-19,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Multipack,5.43,0,1,113,143,14
2024-12-19,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Multipack,8.12,1,4,281,244,22
2024-12-19,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Single,7.97,0,3,108,147,11
2024-12-19,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Multipack,5.75,0,1,155,205,12
2024-12-19,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Multipack,7.79,0,5,93,140,4
